EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:46:30.7498236Z, ProcessId : 5056, ThreadId : 2232

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:46:31.4801537Z, ProcessId : 5056, ThreadId : 2232

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:46:31.4821543Z, ProcessId : 5056, ThreadId : 2232

EventId : 3, Level : Informational, Message : Invoking method ICartService.AddItem, Payload : [serviceName : ICartService] [methodName : AddItem] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:46:39.5981334Z, ProcessId : 5056, ThreadId : 2232

EventId : 3, Level : Informational, Message : Invoking method IAccountService.CreateClient, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:33.2117811Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IAccountService.CreateClient finished, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:36.8923279Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IAccountService.CreateClient, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:36.8923279Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IAccountService.CreateClient finished, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:36.9043269Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IAccountService.CreateClient, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:36.9043269Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IAccountService.CreateClient finished, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:36.9073262Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IAccountService.CreateAdmin, Payload : [serviceName : IAccountService] [methodName : CreateAdmin] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:36.9073262Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IAccountService.CreateAdmin finished, Payload : [serviceName : IAccountService] [methodName : CreateAdmin] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:36.9123265Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IRoomService.CreateRoom, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:36.9133281Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IRoomService.CreateRoom finished, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:36.9653459Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IRoomService.CreateRoom, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:36.9653459Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IRoomService.CreateRoom finished, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:36.9673456Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IRoomService.CreateRoom, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:36.9673456Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IRoomService.CreateRoom finished, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:36.9693461Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IHallService.CreateHall, Payload : [serviceName : IHallService] [methodName : CreateHall] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:36.9703445Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IHallService.CreateHall finished, Payload : [serviceName : IHallService] [methodName : CreateHall] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:37.0013482Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IRoomService.SetCriteria, Payload : [serviceName : IRoomService] [methodName : SetCriteria] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:37.0023449Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IRoomService.SetCriteria finished, Payload : [serviceName : IRoomService] [methodName : SetCriteria] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:37.0153464Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IRoomService.SetCriteria, Payload : [serviceName : IRoomService] [methodName : SetCriteria] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:37.0153464Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IRoomService.SetCriteria finished, Payload : [serviceName : IRoomService] [methodName : SetCriteria] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:37.0193478Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:37.0193478Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:37.0333440Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:37.0333440Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:37.0343510Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:37.0343510Z, ProcessId : 7400, ThreadId : 8204

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:47:37.0358511Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method ICartService.AddItem, Payload : [serviceName : ICartService] [methodName : AddItem] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:47:50.9479481Z, ProcessId : 7400, ThreadId : 8204

EventId : 3, Level : Informational, Message : Invoking method IAccountService.CreateClient, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:03.9648521Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IAccountService.CreateClient finished, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.5257316Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IAccountService.CreateClient, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.5257316Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IAccountService.CreateClient finished, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.5347312Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IAccountService.CreateClient, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.5347312Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IAccountService.CreateClient finished, Payload : [serviceName : IAccountService] [methodName : CreateClient] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.5377330Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IAccountService.CreateAdmin, Payload : [serviceName : IAccountService] [methodName : CreateAdmin] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.5382326Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IAccountService.CreateAdmin finished, Payload : [serviceName : IAccountService] [methodName : CreateAdmin] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.5437419Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IRoomService.CreateRoom, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.5447428Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IRoomService.CreateRoom finished, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.6067426Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IRoomService.CreateRoom, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.6067426Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IRoomService.CreateRoom finished, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.6097427Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IRoomService.CreateRoom, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.6097427Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IRoomService.CreateRoom finished, Payload : [serviceName : IRoomService] [methodName : CreateRoom] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.6117416Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IHallService.CreateHall, Payload : [serviceName : IHallService] [methodName : CreateHall] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.6127425Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IHallService.CreateHall finished, Payload : [serviceName : IHallService] [methodName : CreateHall] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.6407484Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IRoomService.SetCriteria, Payload : [serviceName : IRoomService] [methodName : SetCriteria] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.6417550Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IRoomService.SetCriteria finished, Payload : [serviceName : IRoomService] [methodName : SetCriteria] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.6537569Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IRoomService.SetCriteria, Payload : [serviceName : IRoomService] [methodName : SetCriteria] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.6537569Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IRoomService.SetCriteria finished, Payload : [serviceName : IRoomService] [methodName : SetCriteria] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.6557565Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.6567558Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.6687568Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.6687568Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.6707569Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:08.6707569Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:08.6717578Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method ICartService.AddItem, Payload : [serviceName : ICartService] [methodName : AddItem] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:11.0802203Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method ICartService.AddItem finished, Payload : [serviceName : ICartService] [methodName : AddItem] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:11.1659894Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method ICartService.AddItem, Payload : [serviceName : ICartService] [methodName : AddItem] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:11.8810125Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method ICartService.AddItem finished, Payload : [serviceName : ICartService] [methodName : AddItem] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:11.8920184Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method ICartService.AddItem, Payload : [serviceName : ICartService] [methodName : AddItem] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:12.4723713Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method ICartService.AddItem finished, Payload : [serviceName : ICartService] [methodName : AddItem] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:12.4773740Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method ICartService.AddItem, Payload : [serviceName : ICartService] [methodName : AddItem] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:13.0912574Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method ICartService.AddItem finished, Payload : [serviceName : ICartService] [methodName : AddItem] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:13.1658433Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IAccountService.OnPaymentMade, Payload : [serviceName : IAccountService] [methodName : OnPaymentMade] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:13.7904164Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IAccountService.OnPaymentMade finished, Payload : [serviceName : IAccountService] [methodName : OnPaymentMade] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:13.8094215Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.ViewAll, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.5603285Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.ViewAll finished, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.7418372Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.7528353Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.9418636Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.9428637Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.9528675Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.9528675Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.9578649Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.9578649Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.9618651Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.ViewAll, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.9628647Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.ViewAll finished, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.9698642Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.9708643Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.9838645Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.9858675Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.9878639Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.9878639Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.9908653Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.ViewAll, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.9908653Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.ViewAll finished, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.9938630Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.9948638Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:17.9978628Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.ViewAll, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:17.9988649Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.ViewAll finished, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:18.0018650Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:18.0028651Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:18.0038647Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:18.0048647Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:18.0058623Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:18.0068628Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:18.0078637Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:18.0078637Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:18.0088629Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.ViewAll, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:18.0098625Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.ViewAll finished, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:18.0128639Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:18.0128639Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:18.0148640Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:18.0148640Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:18.0158628Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:18.0158628Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:18.0168625Z, ProcessId : 6864, ThreadId : 4012

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-11-17T15:52:18.0168625Z, ProcessId : 6864, ThreadId : 4012

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-11-17T15:52:18.0178638Z, ProcessId : 6864, ThreadId : 4012

